,sim_num,method,lambda,snr_n,snr_s,Distance,R2_X1,R2_X2,R2_Y
983,6,DeESI_rawselected_debias,0.05,0,10,46.40834463081955,-71.32758466688169,-11.856298685513412,-3.8898566530949754
984,7,DeESI_raw,1,20,20,0.0,0.8260749275102499,0.6547558746572875,0.7137483520231422
985,7,DeESI_debias,1,20,20,0.0,0.8714964800616022,0.8925166239930347,0.7646769007082995
986,7,DeESI_std,1,20,20,0.0,,,
987,7,DeESI_rawselected_debias,1,20,20,0.0,0.8714964800616022,0.8925166239930347,0.7646769007082995
988,7,DeESI_raw,0.75,20,20,0.0,0.886702088513626,0.8213475830003364,0.7713618926911658
989,7,DeESI_debias,0.75,20,20,0.0,0.8865080002132711,0.8801225696905307,0.6649201364397413
990,7,DeESI_std,0.75,20,20,0.0,,,
991,7,DeESI_rawselected_debias,0.75,20,20,0.0,0.8658221553824866,0.88513080787932,0.7581903580590633
992,7,DeESI_raw,0.5,20,20,0.0,0.9087083877781188,0.8856955796872699,0.8130792951664249
993,7,DeESI_debias,0.5,20,20,0.0,0.8903214587000554,0.8772181279661234,0.6422703861193266
994,7,DeESI_std,0.5,20,20,0.0,,,
995,7,DeESI_rawselected_debias,0.5,20,20,0.0,0.8557760877159803,0.8697268607966031,0.7510561053092869
996,7,DeESI_raw,0.4,20,20,0.0,0.9138432346756721,0.8984230476558132,0.8292521325320703
997,7,DeESI_debias,0.4,20,20,21.679629843797276,-6.452862104970554,0.8209645339596376,0.744224294621328
998,7,DeESI_std,0.4,20,20,26.453645478338476,,,
999,7,DeESI_rawselected_debias,0.4,20,20,0.0,0.8690837915499985,0.8656795278351823,0.7564283695209459
1000,7,DeESI_raw,0.3,20,20,0.0,0.9170215766196756,0.9078400435146464,0.8657495184842449
1001,7,DeESI_debias,0.3,20,20,52.25744297389918,-462.8063679386946,-1.6311971894664739,0.8920771567236531
1002,7,DeESI_std,0.3,20,20,52.7174648507512,,,
1003,7,DeESI_rawselected_debias,0.3,20,20,0.0,0.86884040514563,0.8682606174171142,0.7620762627447144
